danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names
0.678,0.533,-10.485,0.186,0.462,0.219,0.139,0.323,150.455,3XF5xLJHOQQRbWya6hBp7d,180953,you should see me in a crown
0.494,0.628,-7.615,0.0541,0.0814,0,0.111,0.101,129.966,6ArK3RtQGmvDV63sUnPHRN,177387,your favorite dress
0.687,0.745,-4.432,0.0379,0.178,1.59e-05,0.111,0.435,129.966,1GEBsLDvJGw7kviySRI6GX,232120,You Belong With Me
0.554,0.963,-3.762,0.035,0.000244,0.0702,0.431,0.918,128.175,1ChulFMnwxoD74Me8eX2TU,195147,You Spin Me Round (Like a Record)
0.556,0.936,-5.899,0.0361,0.000245,0.000835,0.146,0.346,150.015,4aMXRyyANGyF9CjH1kBeBn,139200,You're My Everything
0.762,0.807,-5.852,0.228,0.104,0.000137,0.102,0.433,129.769,6xLxMr7gbDdz7VWSx0IBt7,155106,Do you lie
0.586,0.811,-4.123,0.0454,0.00105,4.69e-06,0.103,0.259,129.952,2QWin1zM9hxG9zsApuIvso,155040,Young Black & Rich
0.75,0.736,-4.168,0.155,0.0202,0,0.265,0.355,130.011,7mitXLIMCflkhZiD34uEQI,262147,Party Rock Anthem
0.833,0.918,-6.397,0.092,0.0778,2.6e-05,0.574,0.846,135.942,2hFOXN8Eq2gXIGGMIdHdWJ,137847,Party Sahne
0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,3E7dfMvvCLUddWissuqMwr,202067,Party In The U.S.A.
0.775,0.649,-7.7,0.133,0.213,0.000296,0.15,0.426,123.032,4xzZohzjgShZ2HGG1N98Kj,133049,Partynutten
0.766,0.667,-5.529,0.0346,0.0214,3.44e-06,0.0655,0.611,128.015,6dergMRvlTAJKtsWQzzPdO,187093,Partyplanet
0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,5RqR4ZCCKJDcBLIn4sih9l,147800,Party Girl
0.694,0.895,-4.349,0.252,0.177,0,0.0749,0.621,120.002,4h6UIDvGWTYZvu4BLf2GpO,224187,Von Party zu Party
0.573,0.63,-8.389,0.105,0.189,2.31e-05,0.259,0.218,77.525,4F7A0DXBrmUAkp32uenhZt,249213,Party Monster
0.575,0.411,-9.022,0.0619,0.509,0.00321,0.0884,0.062,81.755,1zhMHgotgZXkLCXpqNRnPK,265374,N o C h i l l
0.672,0.704,-10.066,0.312,0.173,0,0.139,0.811,99.232,5mqPg2dyqb1gBNyg9ycGcT,219707,Party And Bullshit
0.957,0.616,-4.593,0.302,0.0257,9e-06,0.102,0.94,128.003,6Ze5ZsSYnUIoNWVStEgJsv,145107,Party im Zoo
0.814,0.74,-5.738,0.145,0.165,0,0.111,0.7,138.069,7gzdjkagK3pTVW8jYjcYBF,139159,Partyanimal
0.51,0.931,-3.302,0.337,0.0738,0,0.5,0.533,201.932,0LWkaEyQRkF0XAms8Bg1fC,268867,Party Up
0.662,0.978,-4.63,0.0448,0.0457,8.1e-06,0.362,0.919,131.757,0FroQLHyCPAO5SMFUnv615,264787,Party Mix I
0.724,0.869,-3.922,0.046,0.0248,0,0.251,0.84,100.999,5vc9YsAEBWbRVvgKUcA5vs,195813,Party Animal
0.934,0.562,-4.609,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,0KbIwqCAHmXWu7hrszXY6j,209413,Party We Will Throw Now!
0.664,0.973,-5.259,0.0434,0.0481,1.31e-05,0.365,0.936,131.747,2lsb4F4PwTRfvGQsH9CSnf,264467,Party Mix I
0.644,0.978,-5.279,0.0519,0.034,0,0.198,0.893,131.571,7xC6pFPYHrjwkjmNzOR240,265760,Party Mix II
0.762,0.576,-4.951,0.0829,0.0556,0,0.0866,0.316,142.096,1KhljCoJ2TgDEldnnfTHHc,221178,Party (feat. Usher & Gucci Mane)
0.498,0.783,-9.39,0.0896,0.000275,0,0.179,0.652,156.252,0tEr9vAe483LIkxQOEk55R,115681,Partysau
0.91,0.324,-15.382,0.331,0.48,0.000138,0.0919,0.598,100.989,7d6ScLC2TcB4LScb5St96n,124753,Partyticker
0.897,0.633,-8.326,0.172,0.322,0.00221,0.113,0.8,124.985,2mIkDNv5RqhecXE01zdLSX,109852,Gib‘s Mir
0.729,0.431,-9.867,0.0643,0.746,0,0.0994,0.621,130.087,3FCXuJ78fwKx8IslpHU5Nm,147800,Party Girl
0.543,0.681,-7.876,0.0477,0.159,1.49e-06,0.298,0.154,124.926,236P5yLtfnHgTMxevc0q6F,123080,TBH
0.64,0.94,-2.976,0.0795,0.00528,0.000484,0.357,0.243,127.995,5AEs83CYoPApEjYEJGbTuJ,158555,Party Till We Die (feat. Andrew W.K.)
0.645,0.58,-9.527,0.0406,0.22,0,0.0878,0.163,101.733,0GROiXm03OrMC5ltXLhGIu,459660,The Party & The After Party
0.826,0.795,-3.55,0.0493,0.361,0.00141,0.0948,0.534,117.006,5BkBcXJ0rDRlnzh3tmknxI,201026,Party With A Jagaban
0.528,0.964,-2.225,0.0729,0.00138,0,0.301,0.224,137.477,0i5Lv2pnFSqZopukoniHcv,125862,party addict
0.829,0.799,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,4tYFy8ALRjIZvnvSLw5lxN,227629,Party
0.707,0.855,-3.459,0.303,0.257,0,0.0883,0.677,179.883,1cRtvrg3obMXE8ls9Zxv1G,182000,Party
0.595,0.678,-5.18,0.0335,0.0199,0.00389,0.418,0.259,117.067,5fEB6ZmVkg63GZg9qO86jh,99213,Break from Toronto
0.802,0.938,-4.58,0.0399,0.00167,0.77,0.0602,0.964,127.998,5BiKVA9PveEF0iC63Atcrg,154453,Party
0.788,0.582,-9.485,0.0684,0.717,0.0626,0.0838,0.937,161.998,2kNpg9AiImLPLhDDbgWgZs,174907,Party mit mir selbst
0.829,0.587,-7.01,0.0328,0.179,0,0.161,0.777,130.024,3E5i4Ys2tHx1WxjvCaVu4K,199385,Party
0.861,0.834,-7.591,0.108,0.0502,0.479,0.0706,0.521,126.991,6QNyCBxwG3qhSN0IhObKHA,237004,Party
0.465,0.945,-4.243,0.0517,0.001,2.52e-06,0.403,0.499,135.029,43pN1UPix91u8e4GLFQ9Yf,188107,Party in My Head
0.768,0.75,-4.889,0.0878,0.493,0.000787,0.0626,0.409,119.989,7HUFmUxaJT5iOJghTuCYbV,184000,PARTY
0.487,0.651,-8.601,0.0457,0.000116,0,0.164,0.118,142.705,2LjhfuqrYG4wLagOWiqIj4,128052,PARTY
0.875,0.717,-5.324,0.23,0.269,3.63e-05,0.0781,0.964,115.987,72phKs5mJfwjKdc2ivbs7w,162284,Party
0.726,0.863,-3.853,0.0407,0.0465,0,0.126,0.554,136.053,2jS3ohHKsvGQi0LUWbrFc4,159053,Party Shaker
0.732,0.588,-8.364,0.0273,0.214,0.893,0.0738,0.755,100.011,6yKSbasXlkDEdrGzkyVqI9,267995,Party
0.676,0.727,-4.311,0.08,0.0439,0,0.147,0.663,72.558,4c4NYbn198dvyUlOMK1rbE,100965,Party
0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,43zdsphuZLzwA9k4DJhU0I,196077,when the party's over
0.812,0.767,-5.589,0.115,0.106,0,0.0814,0.795,120.741,5ECpVZ4c6AndofTaPdtZtV,201720,Party
0.623,0.961,-2.902,0.0652,0.00973,0.00162,0.418,0.141,155.005,2ABnWO87LfxTHsj2dewC7X,195101,Party People
0.851,0.56,-6.206,0.0938,0.101,6.79e-06,0.128,0.481,101.056,2BVAJ37PxmYSVXzzkf3kaP,173000,Party
0.772,0.479,-8.285,0.0674,0.201,0.00381,0.144,0.571,76.024,3y6sYN3QKsIO9sOXterijD,130667,Party im Hotel
0.904,0.222,-16.435,0.207,0.917,0.000203,0.34,0.31,115.035,2RNzNtZawZDm23mm4xKOpF,238554,Party
0.728,0.957,-2.188,0.0818,0.227,0.00129,0.186,0.4,138.027,7JjY69WrRWHtY09Wn9V1tv,128696,PARTY
0.584,0.912,-2.931,0.0626,0.0143,0,0.443,0.801,151.919,018jkJXmMWKWZAlu4yh0nV,169737,Party Palmen und Suff Suff
0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,242013,drivers license
0.765,0.837,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,0KAiuUOrLTIkzkpfpn9jb9,195973,Drive By
0.645,0.792,-7.34,0.036,0.0562,0.0121,0.119,0.666,90.565,7nnWIPM5hwE3DaUBkvOIpy,232453,Drive
0.754,0.804,-7.189,0.0368,0.0186,0.0613,0.207,0.972,132.964,0NI9wGowTO80hVs3l6wa0i,240747,Driver's Seat
0.261,0.703,-7.871,0.0414,0.115,0.00078,0.102,0.405,83.495,2lFFiNm0XtgJ6wkdncTB4k,234332,Drive - 2017 Remaster
0.582,0.606,-9.961,0.0289,0.124,0.00139,0.151,0.504,111.441,3wfujdbamR3Z46F4xav7LM,234493,Drive
0.732,0.492,-7.672,0.0545,0.488,1.66e-05,0.102,0.225,119.904,7ckfO3Cerf6OsNgdHBqf1b,212062,Drive You Insane
0.467,0.432,-11.753,0.0283,0.175,0.001,0.226,0.238,142.642,3geRffSf6eAruhg23RkpKV,271333,Drive
0.803,0.627,-8.07,0.328,0.365,0,0.12,0.427,86.992,4kcMDgaU8xb4otoDv5c4kD,202759,Drive
0.321,0.827,-4.238,0.0878,0.000851,0,0.306,0.333,139.081,0sZHxhoBaK0YEvvMV8blr6,188136,THE DRIVER
0.622,0.703,-3.943,0.0314,0.311,0,0.263,0.62,89.998,0hLvtmoexLKl14LrzxOYRt,164107,"Drive (Bang Chan, Lee Know)"
0.497,0.825,-3.621,0.0925,0.172,0.00319,0.377,0.44,107.073,6luBKkFUt5wTwz7hpLhp12,229805,drive ME crazy!
0.81,0.571,-7.189,0.085,0.0624,1.63e-06,0.094,0.771,125.994,6eCmK3GQyFuTNWCJHsaF9d,179375,Drive (feat. Wes Nelson)
0.593,0.593,-8.216,0.289,0.0306,9.94e-06,0.229,0.488,81.291,6vB49BJ70zBpDrrAPwdaB8,272227,Drive Slow
0.841,0.776,-7.589,0.0579,0.144,0.000304,0.0807,0.484,108.02,0Zlj3NTgOtLmrn5w96mqY3,145102,Drive Forever
0.719,0.792,-8.777,0.0377,0.00126,0.031,0.0791,0.422,118.02,5cOJ2APoxJfaGjEC7CYc0K,191258,Drive (feat. Delilah Montagu) - Edit
0.793,0.361,-14.021,0.055,0.301,0.757,0.115,0.414,109.962,2Bsfr2naY4AgYbj61X8Sed,226005,Polozhenie - Drive Forever Remix
0.373,0.00139,-32.718,0.0455,0.985,0.909,0.184,0.0688,71.231,0QBFnhlrYYyLd0xRs0S2gz,97083,drive away from you
0.934,0.425,-8.305,0.165,0.0734,0,0.0828,0.571,127.019,4MenFtz7s2L9GLiqrYv5No,196720,DRIVE AROUND
0.554,0.884,-4.424,0.212,0.065,7.74e-05,0.342,0.418,121.895,3IhM5Mber8KA0NaRNpK2px,153443,Lay Low
0.754,0.571,-8.547,0.0421,0.0173,0,0.3,0.82,122.463,06ypiqmILMdVeaiErMFA91,148893,Drive My Car - Remastered 2009
0.799,0.687,-5.682,0.0431,0.193,0.000188,0.0307,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,215773,She Drives Me Crazy
0.732,0.367,-14.869,0.0409,0.55,0.889,0.0902,0.32,109.98,3SvpOhlLtl4vsqlExjpK50,225947,Drive Forever
0.744,0.816,-6.777,0.187,0.0867,0.00636,0.0918,0.258,115.278,1gXNKlnAY57H6HxtViqZdR,123298,Drive Forever
0.579,0.441,-17.935,0.539,0.204,4.94e-05,0.46,0.323,90.599,5tv6iDE6nnEPPZma7ixx9g,53333,Driveby Skit
0.584,0.433,-8.822,0.0533,0.743,1.35e-05,0.106,0.14,143.994,4ml4WlnHDEpOK8HRVYTCWf,242013,drivers license
0.397,0.511,-6.997,0.0464,0.016,0,0.234,0.229,135.739,0OlYle8Y5Vs7bk1A9wydmY,159080,driveway
0.532,0.874,-5.183,0.0482,0.00842,0.012,0.452,0.361,91.038,0U0ldCRmgCqhVvD6ksG63j,258413,Nightcall
0.719,0.79,-8.765,0.038,0.00124,0.0443,0.0786,0.425,118.017,6X7PK2UQMUU36ux9pynSkV,191258,Drive (feat. Delilah Montagu) - Edit
0.696,0.793,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,36gcliMRX1vCpgnrZE3dFZ,172253,10:35
0.542,0.652,-10.359,0.34,0.624,0,0.498,0.903,91.024,7o7b2Z1PnqlTfaV8I8gKrP,111840,Drive By Musik
0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,3j11iDncb7ZeDMw7lFucqM,164819,The Motto
0.679,0.928,-6.831,0.147,0.28,0.721,0.175,0.46,97.941,3MC7TUpy8F48O7wTChwE3S,160340,Drive Forever - Slowed
0.598,0.59,-11.465,0.103,0.0141,0.788,0.112,0.0639,122.046,4yJRkaRQkhYzjfaQ8mdxao,255738,Drive
0.79,0.281,-15.816,0.0638,0.777,0.957,0.109,0.127,91.499,4Q0GB2gkzU7n4cvupY2Z7q,272806,Drive Forever (Slowed + Reverb)
0.517,0.675,-7.676,0.0477,0.000813,5.18e-05,0.112,0.469,133.962,4USdmbhDidWVL8JXBVbVFm,175333,drive by
0.556,0.928,-4.539,0.246,0.0439,0,0.305,0.613,79.899,4X5UoZNQhx10USjvN0XwRb,162213,Dynamit
0.818,0.745,-8.172,0.0898,0.244,0.0588,0.135,0.534,116.011,6pEAd0UjznaKABT7WLLvmC,210173,Drive and Disconnect
0.637,0.821,-6.02,0.104,0.0741,0,0.355,0.789,161.949,0VmkkUSgaSSqnqL89iWNWo,168599,Drive Bye
0.415,0.616,-8.009,0.205,0.648,0,0.0974,0.484,128.088,1kEINOBYcSCQ5RwkP65g2A,178587,Drive By
0.621,0.707,-7.006,0.0605,0.261,0.000106,0.125,0.41,120.238,2jz7zydBX79PAxyJHO6Cs2,152000,Drive All Night
0.761,0.742,-10.981,0.238,0.321,0.879,0.117,0.413,108.025,3w5aOIqOQJAjMLWPwbXcIe,145554,Drive Forever - 8D Version
0.67,0.776,-4.091,0.047,0.00388,0.000184,0.122,0.624,115.034,4b93D55xv3YCH5mT4p6HPn,206320,Ocean Drive
0.652,0.879,-6.405,0.0784,0.00284,0.0896,0.0918,0.789,173.925,5VxmI3IdgAxWVvUnJoLuY2,117810,Speed Drive (From Barbie The Album)
0.206,0.965,-5.116,0.079,9.91e-06,0.827,0.367,0.168,92.615,4Uiw0Sl9yskBaC6P4DcdVD,299867,Be Quiet and Drive (Far Away)
0.586,0.418,-12.519,0.0454,0.533,0.762,0.146,0.0866,172.596,7egk4i5HeWIUxdpqRXhy3V,111220,night drive (200mph)
0.38,0.339,-7.885,0.0338,0.691,0,0.12,0.0849,100.607,5CZ40GBx1sQ9agT82CLQCT,229227,traitor
0.543,0.23,-12.532,0.0417,0.845,0,0.11,0.307,127.357,10wk4XQdba4QpHgFb28Ktk,262544,drivers license - Spotify Singles
0.848,0.599,-6.076,0.116,0.476,6.48e-05,0.0708,0.785,129.956,49k2jh99QkPqPIZgOzaW9g,190880,Driver
0.792,0.733,-7.937,0.0614,0.000104,0.14,0.0945,0.975,133.096,7n9pn5ui4qOdYGZLwtoi9m,348533,"Driver's Seat - 12"" Version"
0.886,0.664,-11.795,0.0524,0.145,0.0483,0.0767,0.906,121.631,3K7Q9PHUWPTaknlbFPThn2,298867,Celebration
0.725,0.855,-4.868,0.0703,0.0116,0,0.0759,0.827,128.023,2OknBu4J7GCNxBiyvwUeBr,131250,Celebration
0.47,0.579,-7.543,0.192,0.599,0.011,0.101,0.201,93,5cWkPSgINe04SB5YglMYTc,260000,Celebration (feat. BENSH)
0.824,0.837,-7.124,0.054,0.0216,0.00944,0.123,0.947,121.143,6HIVJXpdvp1C1ubfnkFnz8,218787,Celebration - Single Version
0.602,0.96,-3.315,0.0905,0.00613,3.21e-05,0.175,0.908,200.047,4PgvHnlnR7FvtDkC7WuGn5,207000,Celebration
0.638,0.89,-4.139,0.0345,0.0752,0.000599,0.0686,0.934,126.006,5HktkLHDbjA6LTyRTBEzHy,215133,Celebration
0.625,0.842,-5.285,0.0376,0.264,2.12e-05,0.181,0.26,111.038,1z3ugFmUKoCzGsI6jdY4Ci,342680,Like a Prayer
0.829,0.839,-5.251,0.0443,0.0993,0.0201,0.0491,0.96,121.589,0CUEc6T65lrU6rVW3HVYsl,221093,Celebration - Single Version
0.646,0.889,-4.949,0.0315,0.00383,0.0116,0.373,0.679,124.15,4MnD5jIG0obMvSwDT2Wow0,146790,Celebration (Remix)
0.753,0.931,-4.922,0.0653,0.00994,0.00696,0.234,0.767,113.026,1oHClQEgDmmbcEx12Kc5nZ,189693,4 Minutes (feat. Justin Timberlake & Timbaland)
0.843,0.656,-11.184,0.0595,0.0466,0.0187,0.169,0.931,121.112,6CSLNGruNhqpb5zhfs5n3i,215653,Celebration - Single Version
0.732,0.823,-6.853,0.0413,0.0265,0,0.36,0.818,126.023,4RlsZDyaC3QGHQxIT6ExGE,196453,Celebration
0.613,0.913,-6.522,0.187,0.0064,0.00108,0.372,0.53,128.014,6NBPt1ky9bhJ9aQ0k1h645,200625,Celebration - Club Edit
0.392,0.959,-4.343,0.108,4e-05,0.00058,0.0942,0.608,185.221,1uDhHTNIBF5BJQWTjKnCoa,220013,Celebration Song
0.59,0.799,-13.879,0.0374,0.000565,0.306,0.111,0.796,151.606,5hxkymi6hECItbVd3SXqJe,428000,Celebration Generation - Maximal
0.568,0.888,-13.966,0.0372,0.0024,0.736,0.0909,0.878,151.58,7smF0W2SGWr0uNTsC6zyci,190265,Celebration Generation - Short
0.846,0.738,-5.772,0.0388,0.181,0.000683,0.0824,0.749,122.005,7GebhNsNL8mm3D218sd1IM,218235,Celebrate Good Times (Come On)
0.742,0.883,-3.419,0.0329,0.335,7.51e-06,0.0964,0.978,136.506,22sLuJYcvZOSoLLRYev1s5,240280,Material Girl
0.61,0.895,-12.273,0.0411,0.00265,0.000394,0.404,0.75,109.663,2r3KsOSz0BvLkzsGUy5YdV,232840,Celebrate Youth
0.568,0.887,-13.958,0.0372,0.00243,0.741,0.0905,0.869,151.583,26k3MEwabi0beMWbXv2WtI,195054,Celebration Generation
0.777,0.813,-5.388,0.049,0.000445,0.0399,0.15,0.775,124.04,5aFK3KNMaCkMKJWeU78xB4,159073,Celebration
0.782,0.655,-12.464,0.0435,0.005,1.2e-05,0.0493,0.957,116.208,3cJSJTrEKNfm1TmoswErkW,355387,Happy Birthday
0.58,0.767,-4.174,0.0557,0.313,0,0.0518,0.776,151.845,4nOygULhEuDO5ZBRNPFaso,212520,Wavin' Flag - Coca-Cola® Celebration Mix
0.691,0.773,-3.765,0.126,0.00341,6.59e-06,0.18,0.667,128.029,4QxiaIscbrLE6W2nV2J41b,193833,Celebration
0.412,0.801,-5.711,0.0574,0.00991,0,0.152,0.473,162.037,1OFqGrOzjiMzDtwy1VDzv9,231137,Celebration Day
0.644,0.875,-4.856,0.0327,0.00426,0.00855,0.304,0.745,124.116,2ynzGG70OG4fjHDaMqcxnJ,146979,Celebration (Trap Remix)
0.547,0.698,-7.686,0.0384,0.218,0.000132,0.211,0.574,87.467,2U2ByqoO82fnayaPzO4x2d,330600,Lady In Black
0.679,0.784,-6.957,0.0446,0.0941,0.878,0.1,0.137,121.019,1vADxR0WPRVXAysVtLKbsA,384573,Celebrate
0.748,0.771,-4.156,0.15,0.101,0,0.135,0.792,142.086,25B5fGr9K0VdZJiRFsnMO4,195058,Celebration Station
0.693,0.752,-5.529,0.0399,0.00617,0,0.134,0.871,113.987,0IgvYQ9p8XnhF0KhZ3LFC3,188000,Celebrate Youth
0.628,0.938,-5.304,0.036,0.0108,0.0534,0.304,0.744,140.014,1s2WUltfgXvQbD6dvnIi6E,257143,Celebration - Basslouder Remix Edit
0.567,0.818,-6.772,0.0317,0.000996,0.728,0.165,0.602,134.991,18zQdV6BhfeoVU4OLnEO7p,250933,Celebrate (The Love) - Radio Version
0.295,0.776,-4.199,0.213,0.0164,1.41e-06,0.118,0.35,79.992,7jAxGkXU58FwNMjqoMahn7,198440,Celebration
0.873,0.618,-10.383,0.0608,0.127,0.0155,0.0611,0.893,120.788,4LBMithYMLc05o0cWz3vzX,298013,Celebration
0.689,0.878,-8.052,0.0378,0.149,5.7e-06,0.147,0.809,128.033,7M2wk27EePpYr9TH3uZY1r,209014,Somebody Dance with Me
0.703,0.68,-7.706,0.234,0.0203,0,0.151,0.596,147.929,3DpqHuPTyeHWEp3lN8G0oq,288640,Celebration
0.801,0.553,-16.659,0.0527,0.0294,0.878,0.0863,0.933,114.994,3jmFZgZBjkwxOHeSUUb2VP,105650,Celebration
0.853,0.777,-7.494,0.0456,0.137,0.0336,0.0858,0.93,121.622,0WkeHIrmIv55e4MhQHwZkB,219867,Celebration - Single Version
0.63,0.763,-3.771,0.0311,0.0244,0.000822,0.0847,0.178,128.964,575xzhWsvMHOe8qtnKl4ej,238733,Celebration - Benny Benassi Remix Edit
0.752,0.915,-5.317,0.0355,0.002,0.798,0.351,0.689,121.021,1ZCM3t4E9SJHGK705hn9LU,194976,Celebration - Radio Edit
0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,2grjqo0Frpf2okIBiifQKs,215093,September
0.679,0.803,-2.335,0.115,0.0759,7.11e-06,0.127,0.61,80.043,2PCzTY9yGrzibxqm3VFWTA,172375,The Celebration Song
0.885,0.856,-5.396,0.0554,0.181,0.0367,0.092,0.9,121.65,3khUmuzVSHvzwmp37KjDBy,296277,Celebration - Single Version
0.685,0.374,-9.977,0.033,0.536,0.262,0.0787,0.41,78.025,4aT5Fo01RcZBk7UKRdrbNk,290000,Celebration
0.737,0.88,-6.449,0.0433,0.00379,0.00351,0.417,0.329,115.997,27QvYgBk0CHOVHthWnkuWt,316813,Vogue
0.882,0.693,-7.628,0.0614,0.15,0.0229,0.0405,0.888,120.771,0YpfRtslABVjyE8cEOOm4D,300747,Celebration
0.701,0.578,-10.043,0.0738,0.848,0.931,0.0929,0.109,145.001,1focQY4QYjsFGp9U357J7H,117988,Celebrations
0.712,0.733,-9.64,0.0356,0.0493,0.032,0.145,0.649,121.221,1neV4vGcgpcvMdgwQsCdjs,236224,Celebration
0.708,0.832,-4.736,0.0363,0.392,1.34e-06,0.0561,0.968,99.951,2Iib2MV3ECFJAourgP9dlY,242947,La Isla Bonita
0.885,0.856,-5.396,0.0554,0.181,0.0367,0.092,0.9,121.65,6kWh6EQubALRPAkFeej2Of,296277,Celebration - Single Version
0.243,0.47,-8.194,0.0353,0.309,0.000798,0.121,0.393,204.026,1XxCiPw07rd1ytYnE7SoJI,204973,Road Trippin'
0.622,0.502,-6.825,0.049,0.622,0,0.364,0.267,124.011,6HB11gTmbJOX6H63K8Bu74,150484,Roadtrip
0.378,0.474,-8.202,0.0271,0.28,0.00138,0.117,0.38,102.379,7Gpr3kKk4BMgItz6UbI73q,204960,Road Trippin'
0.459,0.581,-6.575,0.0713,0.316,0,0.124,0.49,176.195,4Agtk2MrapdZAVN7v6PuFO,133661,Roadtrip
0.576,0.386,-12.604,0.061,0.0141,0.92,0.102,0.0375,124.994,47ZtIbXcqQt0z3YFmcscDI,493440,Roadtrip
0.532,0.895,-2.828,0.167,0.0198,0,0.356,0.683,165.096,0V0MNhSdFg9sjW8RLxeGro,160427,ROADTRiP
0.802,0.542,-9.24,0.0693,0.0792,0,0.114,0.735,140.329,1eR2lNmKEnNxPsLDfSp6XF,180429,roadtrip
0.585,0.677,-9.074,0.0347,0.676,0,0.0887,0.62,104.948,1D3SWUVJqnQfRtOpAmLdTx,154776,Roadtrip Home
0.291,0.791,-5.683,0.0361,0.00133,5.17e-06,0.0811,0.511,155.669,6vZ0SkAw8X46gpY6masmsH,289907,Iris
0.828,0.51,-9.599,0.0765,0.772,0.909,0.17,0.312,76.955,2QLUYiNzHJuIfB6M0PUbrJ,106753,Roadtrip
0.571,0.502,-10.249,0.114,0.179,2.64e-06,0.118,0.355,175.902,1dYQGKg95iWiHs5gtYyfbF,147273,Road Trip
0.522,0.895,-2.828,0.18,0.0198,0,0.356,0.675,165.124,3Jheaco1IVTjisxZOARLXK,160420,ROADTRIP
0.591,0.804,-7.298,0.0454,0.327,5.86e-06,0.0818,0.661,111.455,4XMe0C9o9ok13wqwnfsJIL,329413,Edge of Seventeen - 2016 Remaster
0.742,0.219,-10.224,0.192,0.849,0.931,0.111,0.137,140.014,0V54RaK7KhF3vzydplIOyk,139714,roadtrip
0.775,0.609,-8.605,0.114,0.0471,0.862,0.0718,0.385,127.993,3MA6XtTJ7pEAWgJymWlyaZ,450016,Roadtrip (Original Mix)
0.515,0.0313,-20.173,0.0748,0.757,2.55e-06,0.121,0.504,185.788,1ohWVa4NgZ1kcnq0rr8NKy,87200,Roadtrip 2
0.572,0.932,-6.397,0.0441,0.00528,0.0378,0.0835,0.657,136.029,1hxMntSnurwISPhU3gvZNV,219027,Go Your Own Way - 2018 Remaster
0.668,0.586,-7.132,0.13,0.61,2.72e-06,0.155,0.525,130.875,5xbBbYsxBhpvCh372U1tUX,204806,Roadtrip
0.583,0.638,-6.704,0.083,0.382,0,0.12,0.794,139.993,6DVuZgJBCZhrNscjxrYc4M,192000,Roadtrip
0.774,0.201,-16.558,0.0411,0.0143,0.0014,0.08,0.224,133.953,2yrQvQDoF1s5sEYy6LvMHW,119000,Roadtrip
0.575,0.125,-18.518,0.0357,0.74,0.915,0.0974,0.0366,110.993,5tEIGWCBmThAzqqIOciVTM,136000,Endless Roads
0.529,0.0759,-17.689,0.0331,0.656,0,0.156,0.353,139.683,6OMnH9uEKd7W3YK3ncuUF7,221143,Roadtripsong
0.81,0.549,-12.104,0.144,0.00624,0.919,0.0672,0.437,123.999,37Z4jjFYbkEIWuP14W0oYe,441011,Roadtrip - Original
0.629,0.0311,-23.211,0.0418,0.891,0.935,0.108,0.443,140.074,70Kjb1MyC82FjzhiPiBPU4,137580,roadtrip
0.74,0.465,-10.85,0.0325,0.253,0.0107,0.0927,0.682,114.957,1waCiEO0msp9g3fbeFBUKe,223253,Everywhere - 2018 Remaster
0.662,0.737,-9.54,0.0296,0.108,0.0191,0.119,0.744,103.867,7uhlwyhLFqxbhZ1wLq6X3z,329800,The Best
0.744,0.928,-4.498,0.0451,0.0416,0,0.385,0.961,125.962,4rybVAyrUxxlViLx38mvFt,210013,Roadtrip
0.532,0.936,-5.703,0.0472,0.0153,0.0178,0.0949,0.836,169.018,32qNg1mb7N4sZNQVltFQFZ,224920,Take On Me
0.79,0.423,-8.61,0.0436,0.267,0,0.277,0.193,96.997,57Eo2fh4J0Dbc533hnZhMh,185580,ROADTRIP
0.738,0.613,-7.299,0.0356,0.042,0.0296,0.103,0.379,103.012,66VMryKGU2x0oC7YpOFWUH,220387,Roadtrippin
0.64,0.864,-6.576,0.0314,0.00832,0,0.123,0.701,102.026,6FFRVEo6HMdSCbnq4yvC9l,268360,Semi-Charmed Life
0.522,0.895,-2.828,0.18,0.0198,0,0.356,0.675,165.124,28fbebLE5sJs7kyy3eOmQF,160420,ROADTRiP
0.376,0.444,-9.666,0.0445,0.648,0.909,0.115,0.173,85.921,1Tc5vjg3ZNpnplp0UgVEv9,172828,Roadtrips
0.837,0.41,-11.797,0.0332,0.144,0.0161,0.141,0.793,120.386,0SKhAkxKLem3nqjlmFWxwb,257480,Dreams - 2018 Remaster
0.624,0.885,-8.558,0.0408,0.0156,0.499,0.0437,0.0727,105,3aURRGk6DVaInk5LlGq9DB,158000,Roadtrip
0.622,0.185,-18.334,0.0324,0.809,0.753,0.108,0.0597,114.151,6aFqyXReQAQJvruT455ID0,134000,Seasight
